Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Integracion 1,Chrome 111.0.0.0,,,2023-04-03 12:46:33,2023-04-03 12:47:48,"1m - 15,042s",FAILED
,,,,,,,
Test Cases/Bucles/Reto_Bucle_1 - Solucion 2,Chrome 111.0.0.0,,,2023-04-03 12:46:33,2023-04-03 12:47:17,"43,809s",PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 12:46:34,2023-04-03 12:46:37,"3,105s",PASSED
"navigateToUrl(""https://demoqa.com/text-box"")",Chrome 111.0.0.0,,,2023-04-03 12:46:37,2023-04-03 12:46:50,"13,156s",PASSED
maximizeWindow(),Chrome 111.0.0.0,,,2023-04-03 12:46:50,2023-04-03 12:46:50,"0,169s",PASSED
waitForPageLoad(30),Chrome 111.0.0.0,,,2023-04-03 12:46:50,2023-04-03 12:46:51,"0,354s",PASSED
"for ([i = 1, i <= 3, (i++)])",Chrome 111.0.0.0,,,2023-04-03 12:46:51,2023-04-03 12:47:14,"23,384s",PASSED
closeBrowser(),Chrome 111.0.0.0,,,2023-04-03 12:47:14,2023-04-03 12:47:15,"0,706s",PASSED
Video,Chrome 111.0.0.0,,,2023-04-03 12:47:17,2023-04-03 12:47:17,"0,001s",PASSED
,,,,,,,
Test Cases/Bucles/Test_While,Chrome 111.0.0.0,,,2023-04-03 12:47:17,2023-04-03 12:47:24,"6,615s",FAILED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 12:47:17,2023-04-03 12:47:19,"1,304s",PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 111.0.0.0,,,2023-04-03 12:47:19,2023-04-03 12:47:20,"0,968s",PASSED
maximizeWindow(),Chrome 111.0.0.0,,,2023-04-03 12:47:20,2023-04-03 12:47:20,"0,138s",PASSED
waitForPageLoad(30),Chrome 111.0.0.0,,,2023-04-03 12:47:20,2023-04-03 12:47:20,"0,037s",PASSED
res = 0,Chrome 111.0.0.0,,,2023-04-03 12:47:20,2023-04-03 12:47:20,"0,002s",PASSED
while (res != 8),Chrome 111.0.0.0,,,2023-04-03 12:47:20,2023-04-03 12:47:21,"1,744s",FAILED
Video,Chrome 111.0.0.0,,,2023-04-03 12:47:24,2023-04-03 12:47:24,"0,001s",PASSED
,,,,,,,
Test Cases/Condicionales/Test_1,Chrome 111.0.0.0,,,2023-04-03 12:47:24,2023-04-03 12:47:26,"2,675s",PASSED
if (num == 5),Chrome 111.0.0.0,,,2023-04-03 12:47:24,2023-04-03 12:47:24,"0,002s",PASSED
if (num == 10),Chrome 111.0.0.0,,,2023-04-03 12:47:24,2023-04-03 12:47:24,"0,006s",PASSED
Video,Chrome 111.0.0.0,,,2023-04-03 12:47:26,2023-04-03 12:47:26,"0,001s",PASSED
,,,,,,,
Test Cases/Condicionales/Test_2,Chrome 111.0.0.0,,,2023-04-03 12:47:26,2023-04-03 12:47:29,"2,447s",PASSED
"if (nombre == ""Juan"")",Chrome 111.0.0.0,,,2023-04-03 12:47:27,2023-04-03 12:47:27,"0,005s",PASSED
"if (nombre == ""JUan"")",Chrome 111.0.0.0,,,2023-04-03 12:47:27,2023-04-03 12:47:27,"0,001s",PASSED
"if (nombre == ""jUan"")",Chrome 111.0.0.0,,,2023-04-03 12:47:27,2023-04-03 12:47:27,"0,001s",PASSED
Video,Chrome 111.0.0.0,,,2023-04-03 12:47:29,2023-04-03 12:47:29,"0,001s",PASSED
,,,,,,,
Test Cases/Condicionales/Test_3,Chrome 111.0.0.0,,,2023-04-03 12:47:29,2023-04-03 12:47:31,"2,533s",PASSED
if (num <= 5),Chrome 111.0.0.0,,,2023-04-03 12:47:29,2023-04-03 12:47:29,"0,004s",PASSED
if (num >= 6),Chrome 111.0.0.0,,,2023-04-03 12:47:29,2023-04-03 12:47:29,"0,001s",PASSED
if (num != 8),Chrome 111.0.0.0,,,2023-04-03 12:47:29,2023-04-03 12:47:29,"0,002s",PASSED
"if (nombre.equals(""Pedro""))",Chrome 111.0.0.0,,,2023-04-03 12:47:29,2023-04-03 12:47:29,"0,000s",PASSED
Video,Chrome 111.0.0.0,,,2023-04-03 12:47:31,2023-04-03 12:47:31,"0,002s",PASSED
,,,,,,,
Test Cases/Condicionales/Test_edad,Chrome 111.0.0.0,,,2023-04-03 12:47:31,2023-04-03 12:47:34,"2,456s",PASSED
if (edad <= 17 || edad >= 1),Chrome 111.0.0.0,,,2023-04-03 12:47:32,2023-04-03 12:47:32,"0,004s",PASSED
Video,Chrome 111.0.0.0,,,2023-04-03 12:47:34,2023-04-03 12:47:34,"0,001s",PASSED
,,,,,,,
Test Cases/Google/Test_1,Chrome 111.0.0.0,,,2023-04-03 12:47:34,2023-04-03 12:47:48,"13,925s",PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 12:47:34,2023-04-03 12:47:36,"2,087s",PASSED
"navigateToUrl(""https://www.google.com/"")",Chrome 111.0.0.0,,,2023-04-03 12:47:36,2023-04-03 12:47:37,"0,890s",PASSED
waitForPageLoad(30),Chrome 111.0.0.0,,,2023-04-03 12:47:37,2023-04-03 12:47:37,"0,019s",PASSED
maximizeWindow(),Chrome 111.0.0.0,,,2023-04-03 12:47:37,2023-04-03 12:47:37,"0,133s",PASSED
"setText(findTestObject(""Google/Buscador_google""), ""ferr"")",Chrome 111.0.0.0,,,2023-04-03 12:47:37,2023-04-03 12:47:38,"0,736s",PASSED
"waitForElementVisible(findTestObject(""Google/Ferrari""), 5)",Chrome 111.0.0.0,,,2023-04-03 12:47:38,2023-04-03 12:47:39,"0,688s",PASSED
"click(findTestObject(""Google/Ferrari""))",Chrome 111.0.0.0,,,2023-04-03 12:47:39,2023-04-03 12:47:43,"3,992s",PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 12:47:43,2023-04-03 12:47:45,"2,015s",PASSED
closeBrowser(),Chrome 111.0.0.0,,,2023-04-03 12:47:45,2023-04-03 12:47:46,"0,841s",PASSED
Video,Chrome 111.0.0.0,,,2023-04-03 12:47:48,2023-04-03 12:47:48,"0,000s",PASSED
